,review_id,star_rating,helpful_votes,total_votes
135684,R2UH08MY2XVBI7,5,4,4
26152,RE36SVY6VINSP,2,0,0
134390,R18DNTA2127BG4,2,4,10
129810,RU687QCMLAST0,5,0,0
122353,ROL6UJYIZ51D9,3,1,2
40506,R1IC9S44KF8096,5,3,3
1348,R1D6MVNJDL56PD,5,0,0
87250,R1C2RDJM6PLAYQ,5,0,0
118754,R3QWX0AE0WCVL1,5,0,0
126969,RIBQ103VTVIXH,1,1,4
57237,R1YXAL0A25LRT8,4,0,0
95360,RU5MRMO80BAKK,1,6,6
3521,R3S3URRBUEULVE,1,7,7
64828,R1NBCN8Z051ZYO,5,0,0
48420,R1GBDGQS8BIMGS,5,0,0
124168,R15JZ5H3HXZ0TL,5,0,7
57581,R1LYPABMP9U54,5,0,0
60267,R29VPZJYKLDF0K,5,0,0
25338,R34KTLY1LMSOV,5,1,2
124497,R1QHT9FZQCDLRT,5,0,0
100336,RI8P0NBO4DCV5,5,0,1
69297,R3VYMSMEMTILAA,5,1,2
40588,RLMWQ9H26QY3U,5,0,0
108717,R1I7UE0S5AMEYN,5,0,0
100491,R1Q02CR4K5ZQZV,5,1,1
23662,R3VBTQLUX96DOY,1,0,0
12117,R11KNAFIEI07UX,5,0,0
24367,R320W8QTEAZTMR,5,1,3
98175,R10G410RQ1ZVCK,1,9,13
88637,R18A9W8GMH00F6,3,5,6
19745,R36FXAY99BSQ74,1,1,2
28932,R1O5T9CQHL7XF8,5,0,0
71651,R1HBA7B9DSYVTU,5,48,51
32167,R1OGMXPCJWULIG,5,10,25
64129,R15QIDGU4LL4B7,5,0,0
67636,RD7GZSPG535MK,3,0,0
164,R2N2SH9R0GOWXH,1,0,1
77902,R28IT6QZB4A91S,1,0,0
91719,RTZGVZE5NOBVK,5,0,0
8820,R3CXPCRZMCAQRY,3,0,0
68225,RYR79CDFFH7KH,1,9,21
15444,R243VY5TKZL9ZB,1,0,1
6714,R3K830GIMM5QPV,5,0,0
66416,R3OFCMD58O0IAK,5,0,0
95254,RAV36BXWYP0YF,5,0,0
56258,R2RQEDRCJZJ588,3,3,11
100164,R2E427GB8UFJVQ,3,0,0
651,RPCUDLU17ZQ27,3,0,0
56200,R1I6BZKMGWXDHG,4,0,0
64454,RTMG1FO24I99R,5,0,0
27720,R1I9NLUC49NSG6,5,0,10
60495,R7DTK9Z5TMYHN,3,0,0
67095,R33XO13G0GB0Q7,5,0,0
67848,R2FV36TX8NRWJH,5,2,3
94875,R1JDRTB2FTURYB,1,3,4
132957,RX17K3LFL5F9X,4,5,5
53326,R3O71VJ4OTP5SR,5,0,0
71088,R12Y7O31MA58XG,5,0,0
96327,R3UICHNF67QTNO,1,0,0
118834,R3JK3NEYTJAWKI,5,0,1
28344,R1Q15DNYCGODL6,5,2,11
85620,R3G7I1CDECFC6B,1,2,2
85638,R14HC7YERIUVAZ,3,0,0
80711,R3SZ4MT6RZLX5Z,1,0,0
114631,RH9613X4DLI8J,5,0,0
89711,R1EZC5GP3DUJKV,4,0,1
12174,R3PUQ6FL2S20WS,5,0,0
63945,RBJKKJT95BEXG,5,0,0
25676,R3P1RE74WJVCQ4,5,4,12
39417,R2RLLFV73HMBS8,5,0,0
26725,RSIR30TVLUW6F,1,1,2
96895,R325WR0CHZMO6U,5,0,0
40878,R23VRK8TS2SLTG,1,0,0
98428,R10O9R5FZSMOLJ,1,1,3
7501,RTEFCUZG8WX04,5,0,0
37510,R8JKW11NOS0FS,5,0,0
37992,R1S610NMMQ706N,4,2,2
35632,R1FDZWD6335BE2,1,0,4
93731,R3PDBVIMY9AI32,5,0,0
53616,RD8X1FEOFR69U,1,0,0
80185,R2HFCUY3PHLZV0,3,0,0
69798,R1M53IYVD7J0RJ,1,741,780
53301,R2BOJQJJOTJ86R,1,3,5
80817,RR2W0Z3B504O8,5,0,0
41043,RCVP3UJKZN61E,5,9,13
52457,R10QPAN4622NM1,5,0,0
141483,R2Z8NO5JAF1FW0,4,4,4
135552,R3KA1JS2N15KRP,5,1,1
72382,R2FLUPCILL3DOX,5,0,0
50219,R2IM95ZQQ6U20F,1,1,10
71030,R3JNEF77X2DAS,4,0,0
103447,R3077WK5NG55F0,5,2,29
62192,R2P37QJTCEAQ1U,5,0,0
76558,R3VOFE1D5JGUS9,4,0,0
56525,RY0UI5RP6IPEV,4,0,0
90742,R2046LKC6X9TZL,1,1,1
37926,R3XSL4CX284NI,5,0,1
86440,RVNHZ3XC18NXV,1,1,2
81025,R3QV53A114Z00Z,1,2,2
123569,RTJDUNAA5GSR6,4,0,0
50917,R1597IBTWTMZ0F,5,1,1
44427,R2CC3CJP7NAJVJ,5,2,3
7862,R16FTFCBCTITZP,5,2,2
77913,R3GOF26OZKIK0L,3,0,1
37954,RIXSNSXK4X3Q7,5,0,4
20024,RBUJ9XKJQ5GHY,5,0,0
53239,RO60UXMH1LXE7,1,0,1
102068,RFOWMCBGSOSEZ,5,1,2
3937,RWQ4ZT4MY5EF5,5,0,3
41682,R1N5EEMGRUPWBI,1,0,2
39288,R2UCBZP79F1L9,5,6,15
122493,R8YN8S96CJQZL,5,0,0
91752,REAX44WD9Z1VX,2,0,11
38425,RVBCGX7EZSINF,5,0,0
88838,R20B4BXP9LC79I,5,0,0
49521,R1FTXLYZYXG3GB,5,0,0
4577,R1QCL462MCBKI,5,0,0
46235,R2QYX0JSR9QFZQ,1,1,3
42907,R3S87CSX44ABX3,5,0,0
29538,R1FFKCQO1OD78Y,2,1,2
136434,RUNQ0MH0RAFMK,2,1,1
26149,R30091Y91NSBPS,2,0,1
73009,R1L49OSU5E25OX,5,0,0
121854,RBD0OB2879VYU,2,0,3
122047,R1UYOX8LBXIKVB,5,0,1
141536,R2DDGG30EX5KRA,5,6,6
34291,R2VEXI3IMFL6R9,1,0,0
130730,R1ZTS1DM33WAUZ,5,0,0
107613,R3B2LCLHFDKL15,1,2,3
5192,R3IUX9J1NPCQ29,1,1,1
98213,R204PIQA0VXYHX,1,11,15
65007,R2W3VZT50NV8XJ,4,0,0
93504,RZSD9RSW0VG7Y,1,3,4
73156,R11HILDGEKNQNM,1,4,5
38314,RA5YPEGQOXD5F,1,0,1
16268,R1DP9AB5JCJYQO,3,0,0
16018,ROUYWAESYQJGB,5,0,0
69453,RKNEO14WOGZ4V,5,0,1
113951,RM2HRISALL4P6,4,0,0
62572,R3CQG79M137GYM,4,0,0
26813,R22014MT3HHZUM,5,0,0
35052,R2OZFXGSWHAD85,5,0,0
8225,RU4GJX7PUDGI8,1,1,1
77326,R1OLTTU7KZAWYA,4,0,0
3762,R2SVLJY44LX8QW,3,0,1
97752,R2G648RHWTRAQ3,5,0,0
37890,R3QVBZURXSG2IM,5,0,0
23951,R1FZEN4ZR6KDW0,5,0,3
69633,R309GG2O74PXZ0,2,0,0
30943,R2TIM3CKG28NWL,1,0,4
56783,R32GCV72ZM86BF,5,0,0
125340,R3J7DRCLKDZQ32,4,0,0
76288,R2WS0WWCOT3YYX,5,3,3
90766,R3NIXLMB9JQ1PI,5,0,0
798,R30WZSB3D7WBHH,5,0,0
41961,R3DBEB1L9U07XZ,3,8,9
26013,R2K88CYL6XHBJZ,5,0,0
53864,R38T1D5835CL7P,5,0,0
27711,R1JLNXQ8O64LAA,5,0,0
144394,REBXWL89UECG2,5,5,5
78313,R1HZN4AHE0TET6,1,1,6
4421,R2KW13DBYA2LH0,5,0,0
68709,R3HV975NL32YVU,5,0,0
128427,RI28NAXJOG26W,1,2,4
98212,R25A4P0R9QXSU1,5,0,1
67691,RN19UWJCNBFKU,5,1,4
35718,R153JSOUAQLL9D,5,0,1
97704,RC6B348ADJEPD,4,1,1
18657,R1D7SYCMFV5PVV,5,0,1
18277,R1GMNF5O3XUH98,1,0,1
104973,R1AK0FEKM84IJT,4,1,1
6020,R1N2NKL312F0PH,3,0,0
21069,R6U93PAKBEICH,5,0,0
16282,RZBNMIVZ2F4PW,3,0,1
132314,R1NTXIX6FLOZJ9,1,4,6
54700,R28DUORFWVX8AX,1,1,1
7863,R2IQ62RT0XDZ71,1,0,0
97702,R225GXXGZ156LS,4,0,0
5138,R1RTJLW4L1RPAT,5,0,0
59597,RRXX7EP4HU8D5,4,0,0
122981,R1Z5J5J0EGHWVX,2,9,16
56203,R31Q6F4C7VN4S,5,0,0
78668,RYOYECHO2AAIN,3,2,2
62414,R7TLI157E2K43,1,0,0
51448,R2J5E26IL13N9I,5,0,2
97695,R3GP0CMX9GVB8J,3,1,1
80598,RN1Y7405KWFBO,4,0,0
75063,R2966TMZINIHLT,5,0,0
45394,R3NC8XM5OK45CR,1,1,2
2780,R3BI6FMZL4T4XT,4,0,0
129710,R3D1VMHL0LVLT3,5,2,2
95950,R1ZDN49BXDUNJ0,1,1,1
19329,R2VBSQ2YTW558Y,5,0,0
52197,R2Z5NV1M1XOJTV,1,0,2
38807,R2Q9KTMXQSX5ME,5,2,2
7221,R21F0CY5EIZBFX,5,0,0
9938,R2PJXDRYJWTKRZ,5,0,0
29257,R16Z027AVV7YB3,4,0,0
58358,R2OI50V8BH9V5T,5,0,0
85617,R1FEFD2A2GEYEG,3,0,3
99700,R3BJ7XQK0A0T7R,2,3,4
59135,R22DW4GDCXT038,1,44,48
42655,RO5HC4YBMHEJA,5,2,2
52629,R24IB6L8UW90X,5,0,0
3906,R106IBTMFXDJYB,5,0,0
66248,R58H5Y8045Z2B,5,0,1
23453,R3JABFV78Q8WZJ,5,1,2
103290,R3NJY9IPNAC910,2,0,0
42544,R1SYNGZP7MBKK7,2,0,0
30092,R23AKDRH5RLICG,4,0,0
77591,R1FCFRHQITKJY3,5,0,4
3305,R1X26COYC5OTRJ,1,0,0
85264,R212JMBG248XLF,5,0,0
63002,R2S7P9TWC0ZF8E,2,1,1
30624,R2BQLNVYFHXJLX,1,0,1
39443,R2VHGS74N6H4U8,5,0,0
97549,R583HU412H4S9,5,66,85
55321,R14FBTVSNIXMUF,1,0,0
78156,RIMXTQUD1HSZ2,1,0,0
89065,R1JNZVJIQ0YVFX,2,0,0
3955,R1KSGFB7VXMMKF,2,2,3
127170,R28P0J3JVLXZ39,4,0,0
1708,R39PEK1SUM6STR,5,1,1
74900,R3147KTEQZUV7H,1,0,0
63410,R2OAU8B4A1CX0D,5,0,0
3985,R2W49UZL0ZE9P9,1,0,0
136912,R39YPHPDC8PV58,3,0,0
14959,RZPLGYNLB54JC,5,1,1
99306,RKCUFUEU5BMJT,3,0,0
15979,RP6F78JNV3OF2,5,0,1
40833,RUI72DDEXWWGR,5,109,114
129116,R2H2BC4GHPMFTR,5,1,2
56704,R2SQPL5BZ6LM8N,1,0,1
32397,R177YG3MVF5HER,5,0,0
54847,RPBOWEVJ6BMC9,5,0,0
36771,R13BEBLVJ06ZJL,4,0,0
38888,R38IRZSFFOMXTX,5,0,0
29951,RV81OW50304L,5,0,0
71054,R1398HL8QOR1FM,5,0,0
137173,R2X1WBOD54F92U,5,2,8
49002,RKSWAKQY7OXDM,5,0,0
34264,R1GCO9V722G20L,5,0,0
29241,RLKAALAHFRO2B,2,1,2
112819,R2OMO0ZB4N9GPE,4,1,1
41694,R3PBDAUUBG5AQ1,5,0,0
122751,R27TGHWYY3HVQ2,5,2,2
43008,R177THJX2I6S6D,2,1,1
103889,R2QFYWR750F23F,4,1,1
16402,R26W6LG2TZDR82,5,0,0
53804,R1JRNXN81RPDJZ,1,6,9
57579,R11ZZQ3B2CN7RS,5,0,0
79687,R38NTV1AMQ2UBP,5,0,0
135258,R38WB6AYTDATD4,4,0,0
33748,R3OHTJHDD56TV2,5,5,6
140749,R239B4TD0MQOAU,1,0,0
48601,R2G9AJXE8MU9E6,5,0,0
11974,R3J2L33Y4FHFQ4,5,0,0
76694,R1OSF4VDPVEJVL,4,3,3
1754,R2F4PP00AOQHPM,5,0,2
78299,R3LTN9UA9IR32B,5,2,3
114193,R1RBL8ZB4WICR,4,0,0
85588,R1L4ZBYW1BTHPY,5,0,1
121419,R2QSO750FOO5F,1,3,56
62255,R59XH8HHM3YC1,5,0,0
17714,R3LR2ECLRCAY2W,5,0,0
95485,R39QYK6W1OHFYS,4,21,23
29841,RXFAOYXFHN9AL,1,0,0
86416,R1GGYF0RO8D4Z9,1,0,0
142096,R7KUVA0IK6F1R,5,0,0
119766,R3UQK5U23KT6DS,5,0,0
89648,R1UXRPCUTXHQE4,5,2,2
80535,R2YEL5NB6GIMYN,5,0,0
50157,RS9CL19TO5S9R,4,1,1
62564,RXWJT3W11RDFB,4,0,0
82710,ROOD67D7GBDYI,5,0,0
245,R2WMIFOXNFUULV,4,0,0
52809,R2N6NCEF8VRYEB,4,2,2
37419,RUQSBLXO7QMY,5,0,0
21224,R23KQF74DRQHNM,5,0,0
61247,R2B7THOJNJNGYP,1,4,4
64296,R2OOZRYO7V8WDB,4,5,8
51279,R2PYAYA8LRVBZ5,4,0,1
64874,R1LKLK6GDIVBH2,5,1,1
51998,R2LCS2XCF2HBRI,1,0,0
78046,RRWHWZT9G7VCL,1,6,6
32377,R38GQ0ZONN1WEW,5,2,2
27331,R9BJSR3WKTGAB,1,1,2
64098,R2E54ZEF8L3FYJ,4,1,2
9172,R3JRJR22JIIA3N,4,0,1
16973,R8I6YQ94SHEH2,1,4,4
46770,R1I2RC3HRVUFQT,5,0,0
9440,R2MRGE7Y0X1XYP,4,0,0
68992,R15TBVULNJL3N7,5,1,1
7483,R2G06KSPN5BMJ6,4,0,0
30620,R341MKDWKHUNUY,4,1,10
94922,RNVXVG2WFGLZQ,2,0,0
73579,R1VD5Q8CAXNNW0,5,0,0
133753,R2WP0AK0ORWPYZ,4,1,1
35349,RFBH9R7G5RPQT,4,0,0
127032,R28KSW59F5WGO1,5,4,4
9641,R1QXI9U8U28GM9,5,0,0
79345,R20YWVOFARS0KB,5,0,1
42525,R3I04CX68GGXHW,5,0,0
17034,R24TUYP1IO7CVM,4,0,0
4573,R2M9RTE2ZBJJ62,5,0,0
31219,R1BBO1HRHGDTHG,1,5,7
2409,RF3I5HCZMLI1N,1,0,0
2673,R2IV5YXOKPMDV7,5,0,0
33696,RMSLSPLDJ0N3O,1,0,1
30225,R17WZK285MCLOA,5,0,0
42593,R3AB4Q9BE7VSOX,5,1,1
44929,RZAITTK3ZIBHN,5,0,0
82143,R1VCWKJ5S5M35I,4,0,2
54907,R18PQ38B6QTQ9M,4,0,0
37519,RI5EX5ICNP5M0,5,0,0
774,RT2SR0SX3P4BJ,5,0,0
118087,R2HV0URUKGMVYG,1,0,0
60842,R3AREU03J6RPQ4,3,0,0
115801,R3PATAL5IW7MCH,1,2,4
251,R3O5PPJU9FO69P,5,0,0
70290,R1NSK7PWLOZFGA,1,1,1
138913,R2HQOX0FUO4OJQ,4,0,0
129656,RG4FAUV21S3Q3,2,4,6
50448,R3QCMTJ8JTQL3T,1,0,1
21058,R1XAEHK5BUJB76,5,0,0
8744,R3PRD2I3SEF927,5,0,1
74458,R3OHEC194G5KEJ,5,0,0
88378,R1MPMBTKX2A5F9,1,2,11
10779,R2LGNARQCJX138,5,0,0
102386,R2GU8H2EVS3FQV,5,0,0
119687,R3BV5G7J9BGOXY,5,0,0
10917,R10VL8ST9DZQME,4,0,0
100157,R29UJT0IQEGR2Z,4,3,4
100467,R2NIRWCPKDX5FH,3,0,0
49749,R1OEUKGJVC4K0W,1,3,3
113934,R192CODLH9276Z,5,1,2
27786,R1WP76ZXNB0ACZ,5,3,14
9615,R15ZNYGWBPGQ5C,5,0,1
23164,R18RSOZNXWTGCI,5,0,2
99396,R1693EFWC4DE78,5,0,0
142379,R1H4K4VQZVVEF5,1,4,7
103766,R38J0PYOJRGAYC,5,1,1
134317,R3S1IJORJ9ZOEY,5,0,0
85853,R1XQBQFEYYVIZL,3,0,0
46675,R2DHH6A3U6VEKH,5,0,0
98091,R3QMBV9EUJH17Y,1,19,25
69358,R1BB54VT2D8TEH,5,21,26
29199,R2L7SUBRV6EDUH,2,1,1
18629,R1967CDEEWBNCP,5,1,1
80194,R1A17PMGQ3BGB9,5,0,0
34843,RLS1W2TE9LIQQ,1,23,27
63282,R29R4D0FBJ67UC,5,1,1
67885,R3GGL1BR3D7VJJ,1,1,1
52793,R34HM7WWYMPJOP,5,0,0
37590,R2P02CV00NTPXZ,5,0,0
21003,R2WSBC1K44BNF9,1,0,2
48077,R2GJL9MQDJZGUM,5,0,0
74964,R1KRRBOVVE029Y,1,0,13
128928,R1IC63GTD2QZYS,5,0,0
10318,R16WNLJC41HZ2X,2,2,2
72905,R2FPNR4YWZEW8P,5,0,1
41705,R10G5KOIUZNIYO,1,84,85
123864,R25SHJRGDGFFLL,5,0,0
25128,RWUV4RGQK7FX4,1,0,0
82596,RDLHDL7UVZ33N,5,0,0
55681,R2AI5EBKS8HAZE,4,0,0
33625,R2M19PXR29MQ7R,5,0,0
129225,RTNDJXGY3SS8D,5,0,0
99577,R1TJLSDNFJWHQ,5,0,0
51465,RZ7RLAB4SA9Y3,5,1,1
15038,R2UQ5Y1JCDMTAC,4,1,3
99982,R2DV4I5LTO1ZGL,4,0,0
30211,R17OB0VHKVD98A,5,0,0
100769,R3VY131HXT5WLN,5,1,1
77290,R2YGVDCGW0HHKU,2,1,1
51932,RGK7NQWCPA1MW,4,0,0
29039,R3975YNHFX8DIU,1,14,14
95710,R9T8WIQ796M03,5,0,0
42637,R3OSEE245PFYRJ,5,0,0
92064,R2T3W8933QD3BP,4,0,0
40241,R370E7C3K2OKW2,5,0,0
10066,R3AMJPDS0JIHFZ,5,0,1
41456,R2LH86UW4GBLB,5,0,0
39070,R3ONQ5JXWQKH6C,5,0,0
77459,RA43JVKATCQBB,5,4,6
143882,R1Z6HNK0ZR7PLX,5,1,1
94000,R1E3J4GRVFZM0B,4,0,0
65373,R3NONMZDX6GMZG,5,1,1
3959,RZ5KZM9INSINK,5,2,2
6121,R1KP4L3WI8M13R,1,2,6
79269,R3QC4AEMHEKD5X,5,0,0
42521,R35TML0DYPNC7C,1,0,0
98166,R12GPC1EAY2HUN,5,1,2
43308,R17LVKNN042GVM,4,2,2
52539,R2CSCR4Z2JXXSQ,5,0,0
90803,RTNUA8HZHN3HY,3,0,0
84239,RCL9435IAMGFH,5,0,0
4587,R1YKYL6S6B6XBJ,5,0,0
69833,RZPZAA16RA4JV,5,0,0
64387,R3NNRP090L9OZQ,1,8,9
114222,RG3MCAHZ737HU,5,0,0
92223,R1Y0SNYAW81VEU,5,0,0
99560,RF86CG8YJSXJR,5,0,0
98525,R3U1ENN239L51N,1,2,2
118425,R16V7A3OHZP3N5,5,0,0
82131,R1KT3ZLQFF4KL2,5,0,0
2705,RY282BUNHA7WB,5,0,0
100853,R3ROETYUUFNWQI,1,4,4
89009,RUASF7AM0W6M1,5,0,0
55291,R3AVXG8FH6H7M3,5,0,0
24261,R14LPUSGXYARJ0,4,0,0
142322,R2U6B5IVH6LPQT,1,3,15
15738,R3SAPK7PHOEDW0,4,0,1
36859,R30R678E2H6NMU,1,0,0
42372,R1D4NAVXRAE8QU,4,0,0
78777,R1SAVXKW6ZT6SA,3,0,0
13810,R1YFXLGOCWEP61,1,0,0
99769,R1CITIXKTW4BGN,5,0,0
28630,R2HNRB50LGF7RF,3,2,3
58189,R1B3NTBI5W62D,5,0,0
135101,R2ZEB5HRXFBVDY,5,4,13
92758,R2YNHMGWWOUZE6,5,1,1
82133,R3SLPFML1JL7EH,5,4,4
79292,R1R9V5AMWLYGV7,5,0,0
91554,R1CWFZZD31XK2D,1,0,1
83982,R32YD4CINLE4HK,5,0,0
84763,R2YO4PI57T3M5J,5,1,2
143158,R1RO44A5X59VY7,5,3,3
20697,R2XGYPUPHU4PNT,4,0,0
16539,R3M6C9VONU2NN4,5,3,5
66418,R3A918C0EE2BRS,5,0,0
60622,R18YEJ0P8UIL0S,2,0,0
66098,R2D3UI1BMUUCUU,5,0,0
97676,R1FN2CQJRMXXFH,4,0,1
143035,R1IALCP8LIK22R,4,33,34
9885,R3RVAHJYDFLTYA,5,0,0
24061,R2C6Z9PRCNSO36,3,1,2
86113,R1J4TLB1RDS0UV,4,0,0
33568,RT97GV8OC3IPJ,4,0,0
8426,R2VFVLUGL6C1VE,5,0,0
83869,R111KONOUFC4IY,1,2,10
41609,R2JFX2PPLZUD8R,5,0,0
82060,R1Z6D7VFJXGCVM,5,0,1
5363,R3BODTJ1WZHMKB,1,0,0
50012,R122ABOWUA8XDJ,5,0,0
81834,R2CBHSV8B0MWLL,1,1,1
42624,RL85D1GTK8HFY,5,0,0
64755,R2W0LR9DK7IH0J,3,0,0
50609,R3MYFRY8TH52EX,1,0,0
101790,R16RVY7FNRLBXR,1,13,14
132846,R179K4NBFEKQM0,5,1,1
42936,R2JPC3U0I9M0VV,5,0,0
62463,R2G7FZ7S4ZZNAH,5,0,3
86141,R1AV92X3RN1B2T,5,0,0
100767,RA4VT8GR29XNN,5,0,0
42719,RA3IW2CGWXCF9,5,0,0
116552,R6NP49SY6PPML,3,0,4
8481,R3E4XOQDTTUV45,5,0,0
10045,R2M3BXRBZI4T77,1,0,0
25213,R1JTEFSDWJL78S,5,0,0
1608,R323M3Q9QPSKWC,5,0,0
71337,R11LKKTMYOQW11,5,0,0
46004,R23PR9M7BIYTSZ,1,2,4
48109,R97Z5OLI6KAT4,5,2,5
63524,R35MS2JDE6YYPW,1,2,3
83940,R2IBA18YRZBO0,1,21,23
10166,R2K7330ELQKWUK,2,1,1
78214,R1S2OJTIG4RKG4,5,0,0
142908,R110TWS9S972EY,4,0,0
87623,RHRNZISFXY0GW,5,0,0
136578,R18J4UG98O7NDJ,5,1,1
62246,RY0554WRZZB3V,5,0,0
23344,R3MUP1N6ZXR8B0,3,1,3
132265,RO19ZBX8R99HG,4,1,1
36189,R2MSZI0DDWU1GM,5,0,1
62293,RPDOEH1MTYYCY,1,0,0
77190,RV7METQ3QO915,1,2,5
96654,ROLA3KEV66B3K,5,5,7
14861,R2C5IH67NZL9JA,3,0,2
50057,RC1OIV76VZ16B,3,1,1
94930,R1L5VAWJ7VXSXG,5,0,0
20750,R3923L1L24XP4O,5,0,0
11436,R13PWADP0I5K2C,5,0,0
1707,R2V2W9SJPMHMVG,5,0,0
78582,R2UOT6U4OXZJ6O,5,0,0
70487,R2UXXXJUVXMXPN,4,2,4
20200,R3UGXCK9NA8AIP,4,0,0
76720,RT44HM0Y31NIE,5,0,0
16670,R2MQWG3HBPJXFF,5,0,0
24755,RT66B6C24B7BU,5,0,0
99402,RMPMLW07BDN8J,2,3,3
53443,R1PBEKHTJTSK25,5,0,0
111492,R1Q9NQR9WWH9UP,2,0,2
66146,R2Z0MNVGN9B3R8,5,0,1
13793,R3H77LL1YZWB9Y,5,1,1
120588,R7OIY265N1BVU,5,1,6
79584,R1D6DFZQAPNMQR,2,1,2
59935,R3IJ4BXNREV20O,1,1,3
7131,RTHK3XH1G8J45,1,0,2
26936,R2X11EW0QDTY45,5,0,0
23328,R1SPQCIBKCGYMI,5,0,0
17462,R1H9403SQM1UK6,5,3,4
93180,R254K28FYC8EP2,5,0,1
140479,R78IWENYTI24L,1,1,4
30023,R1XGHF7X5XVM9W,4,0,0
121462,R1TY13PS79Y5D4,1,0,0
38080,R1VE9VZIJNDHQ1,5,0,0
140326,R3068MGUAF24JZ,2,0,2
43453,R3K1NBQSH8WVXK,5,0,0
58277,R323U1LW3P0F90,5,4,4
100587,R18S7BJG9JV7HK,4,1,1
120697,R21N7IBXAKY4SU,5,0,0
24236,R2A9598O1IG5A,5,0,3
76903,R8G115K1RREHI,5,1,1
99551,R10XI5KXT2D1OQ,5,0,0
75404,R4MRTLDDRAED1,4,0,0
21812,R3SO8J1VTVQTPS,2,0,0
70932,R3KVK22X51ZMN6,4,4,5
57757,R1IG7JW3K1DE13,5,0,0
33016,R1FFQCLV7G1K6A,5,0,0
34882,R915PSX5I24GM,5,0,0
63748,R2FAYVDPRVJDUZ,5,1,1
65555,R3VZ5E3U9AXHH6,5,0,0
105924,R2R79RWNIKSY52,5,6,6
3892,RTQ74WPYINEQ4,1,0,1
54459,R3MKMR82TKNS6B,4,0,0
36841,R2IFIOYPSLKJCB,5,0,0
1594,R3DTXGZURWYOWI,2,0,0
97248,R1OEUX39YHS5MD,1,1,2
29928,R2BKN7JLWTN1N,1,3,3
10306,R3ODWAB0OWHMRE,5,0,0
90071,R1OLDUU1H2OQCY,5,0,1
60579,R9QODBIG4G4PL,1,1,6
71885,R36FTS0DZK2B6C,2,0,0
144413,R1F3G6YGJCINK1,5,0,2
97304,R2EO3LVKXE3XN4,5,0,0
18747,R3VVIDDRA15HSM,1,1,2
84283,RUTTCS5ABM6NN,5,0,0
68710,R1FFX2X2HAY7FX,5,0,0
67603,R1SI1XWLZ53JY8,4,0,0
78748,R2P89YLPMK7ZM4,2,0,0
130788,R2RRLVRY9BNJL2,2,0,0
136291,R1ZFLNG5G1YGXH,4,0,1
91087,R2B9VTRJM6PFFA,3,0,1
45695,R311W4ZH3BNS07,5,0,0
19423,R19WFF2OB3Q7EM,5,0,0
57294,R3DCCW6RI8ZKLL,5,0,0
50752,RJYWWFN4ZLIDD,5,0,0
6029,R1QG73CUE0XGSK,3,1,1
99228,R3DBG8D0AZH869,5,1,2
68117,R1SOSVCDKFEE1I,4,0,0
19753,R3N1FTV25TR2QC,5,0,0
17397,R3B08PVUW4M989,5,0,0
45083,R3NDIYYN2XY26R,3,0,0
39538,R1XR33MC7IEJXQ,5,0,0
40882,R3N3JZM09KP1HQ,5,0,0
19028,R2F5XWRJREF4UT,5,0,0
35088,RUK59MIG6IJMW,5,1,1
19708,R3KT94G57X8DZQ,2,0,0
86777,R35F3NEF0P1OPN,5,1,2
17883,R3U6VIIRYMGB2S,5,0,0
44714,R3EM2KV5XTFYH6,5,0,0
138023,RG5LDZ4K2SG0C,1,0,0
66733,R1ODZ5GTQX2932,4,0,0
4576,R223CA70HJTJ12,1,2,3
14920,R15OF7L29MPLU5,5,0,0
92347,R1CU1L2XMM32BL,5,0,0
16050,R2PFOCERLTQQXG,4,0,0
92643,R2AD4PDX7K1PAK,5,0,0
64965,R311YNVNRZQD3U,3,1,2
36439,R33N1YYXYQAADY,1,0,0
34571,R13BOP4OGKOZOR,4,0,0
122098,RB5VPV7ENNAQF,5,2,4
42187,R3CXLBJVYQZ7IF,1,0,1
75876,R3ECGUSUF2GW9M,2,0,1
82323,RU8ZFW0U96X1C,5,0,0
65713,R1BU55HNQI6KZJ,5,0,0
52815,R14K7AIM9DFUT6,1,0,2
51127,R3V2S3WF1CWIQZ,5,0,1
3011,R2I2DFT29NXX1H,5,1,1
98684,R31PLVZ3EU3I8R,5,0,0
24936,RM8DXE7EWFCP2,5,0,0
28586,R1163IVNGVINXM,5,0,0
39629,R1T22LNEHD3Y0O,5,2,3
44546,RH75Z3EEOG7ZQ,5,1,1
65593,R2YOOBOQT5OVUU,4,0,0
25603,R2CT2T7V5KV46B,1,3,3
19196,R1PNM2SP5104ZN,5,0,3
118020,R28KZOO9R3VGU7,4,0,0
134283,R2CLR0PK6E389X,1,1,1
24287,R2PL16D52JABVI,5,0,0
63745,R3L5W02CMC8IA9,5,0,0
131091,R1NE8MP0NSPSJD,5,1,1
66731,R3ERJ1E0REKNQT,5,5,5
54688,R1Q073NBOLFGK5,5,0,0
35504,R13XWDL4WLM31P,4,1,1
34906,R9ZIUQ67C1MRN,4,1,1
35410,R26UB02V2WUBI1,2,1,3
8081,R1AHXSG23WDMG3,1,1,5
69274,R114YUALMPUHUB,2,0,0
68711,R3CX3J42HWV87I,5,0,0
18807,R20BBXANIR7Y2O,4,0,1
65945,R3PFQUTI8FFVGK,3,1,1
47895,R4EE98VDY891I,5,0,0
94340,R3SHGRPP5VC5I1,1,0,0
2438,R952HXY91S7ZL,5,0,0
